campaign_id,Campaign Name,audience_segment_a,audience_segment_b,Name from,Sending date,Daily revenue,Subject,Sent,Non delivered,Hard bounces,Soft bounces,Non delivered rate,Delivered,Total opens,Opens,Trackable open rate,Apple MPP Opens,Total clicked,Clicked,Click rate,Click-to-Open rate,Unsubscribed,Unsubscription rate,Delivered rate,Hard Bounces rate,Soft Bounces rate,Complaints,Complaints rate,Audience Segment A IDs,Audience Segment B IDs
2174,Fluent - Christmas Reward Available (Batched),"YFS 2 weeks,193","189,163",2) Rewards Via Your Freebie Style,2025-12-13,0.0,contact.FIRSTNAME }} Choose your festive reward to get started,43342,21,4,17,0.0005,43321,10651,7918,0.2158,6633,1633,1173,0.0271,0.1481,80,0.0018,0.9995,0.0001,0.0004,3,0.0001,[193],"[189, 163]"
2180,Adstart Media - ALDI (Jul25) (batched),"YFS active,150",151,250 Aldi Via Your Freebie Style,2025-12-13,0.0,contact.FIRSTNAME }} Your ALDI Gift Card Entry Needs Confirmation,48513,24,4,20,0.0005,48489,21215,15448,0.3596,5533,3533,2402,0.0495,0.1555,122,0.0025,0.9995,0.0001,0.0004,3,0.0001,[150],[151]
2181,Little Star Media - Super Free Bingo (April25) (Batched),97,"94,183,138",Your Freebie Style,2025-12-13,0.0,"contact.FIRSTNAME | default : ""Hey ""}} here’s your 10 free spins!",22305,34,4,30,0.0015,22271,2710,2047,0.1067,3080,305,210,0.0093999999999999,0.1026,57,0.0026,0.9985,0.0002,0.0013,4,0.0002,[97],"[94, 183, 138]"
2182,HeyPiggy (Jul25 Creative),"97,161","149,98",Paypal Cash Via Your Freebie Style,2025-12-14,908.96,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,51458,34,3,31,0.0007,51424,8416,6177,0.1335,5153,1669,1146,0.0223,0.1855,70,0.0014,0.9993,0.0001,0.0006,1,0.0,"[97, 161]","[149, 98]"
2183,My Happy Street (Dec25),"YFS active,YFS 1 week,YFS 2 weeks",207,Winning Street At Your Freebie Style,2025-12-14,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Is your street winning today’s FREE cash prize?",28958,12,2,10,0.0004,28946,5825,4448,0.1798999999999999,4221,883,608,0.021,0.1367,60,0.0021,0.9996,0.0001,0.0003,3,0.0001,[],[207]
2184,Little Star Media - Super Free Slots (250 spins),"YFS active,YFS 2 weeks","94,184",250 Free Spins Via Your Freebie Style,2025-12-14,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 250 Free Spins!",26637,16,0,16,0.0006,26621,5249,4042,0.1691,2724,241,176,0.0066,0.0435,57,0.0021,0.9994,0.0,0.0006,3,0.0001,[],"[94, 184]"
2138,Sovendus - Free Vouchers(Lifetime Clickers) - (Cascade),235,"156,176,220",Unclaimed Vouchers Via Your Freebie Style,2025-12-15,920.2,contact.FIRSTNAME }} You have 2 unclaimed vouchers waiting,112364,1818,676,1142,0.0162,110546,32947,25301,0.2761,18917,9224,7200,0.0650999999999999,0.2846,716,0.0065,0.9838,0.006,0.0102,40,0.0004,[235],"[156, 176, 220]"
2186,YouSweep - Tesco (Sep25),"YFS 1 week,YFS 2 weeks,193","98,177",100 Tesco Via Your Freebie Style,2025-12-15,0.0,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,39814,25,1,24,0.0006,39789,10303,7485,0.2231,6232,3020,2155,0.0542,0.2879,81,0.002,0.9994,0.0,0.0006,3,0.0001,[193],"[98, 177]"
2187,Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179","94,242",Your Freebie Style,2025-12-15,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",8161,3,0,3,0.0004,8158,2184,1581,0.216,840,102,77,0.0093999999999999,0.0487,16,0.002,0.9996,0.0,0.0004,1,0.0001,"[103, 169, 171, 179]","[94, 242]"
2205,YFS - 12 Days of FREEmas,150,Unknown,Free Jellycat Via Your Freebie Style,2025-12-15,0.0,contact.FIRSTNAME }} give this Jellycat Ramsley Sheep a home! 🐑,37722,8,1,7,0.0002,37714,18101,13576,0.4003,3799,1798,1413,0.0375,0.1041,111,0.0029,0.9998,0.0,0.0002,6,0.0002,[150],[]
2188,ForYouPromo (FRST Media) - Test and Keep Milka samples (With Email PrePop),"97,193","89,144",Milka Samples Via Your Freebie Style,2025-12-16,844.4,"contact.FIRSTNAME | default : ""Hey "" }} - Your Milka Testing Kit is Waiting",46733,24,4,20,0.0005,46709,9444,7183,0.1823,7303,1799,1366,0.0292,0.1902,106,0.0023,0.9995,0.0001,0.0004,7,0.0001,"[97, 193]","[89, 144]"
2189,SB Digital - Captain Free Spins (HTML) (Batch Send),"YFS active,YFS 2 weeks","94,185",120 Spins Via Your Freebie Style,2025-12-16,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",26975,8,0,8,0.0003,26967,5068,3875,0.1662,3653,321,212,0.0079,0.0547,54,0.002,0.9997,0.0,0.0003,5,0.0002,[],"[94, 185]"
2230,YFS - 12 Days of FREEmas,194,245,Free Jellycat Via Your Freebie Style,2025-12-16,0.0,contact.FIRSTNAME }} give this Jellycat Ramsley Sheep a home! 🐑,17819,9,0,9,0.0005,17810,5580,4093,0.2673,2500,955,700,0.0393,0.171,34,0.0019,0.9995,0.0,0.0005,8,0.0004,[194],[245]
2191,FreeClub £25 ASDA (Aug25) (SUBT Excl),97,"182,199",25 Asda Via Your Freebie Style,2025-12-17,886.62,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,32275,34,11,23,0.0011,32241,9600,7053,0.2598,5092,2232,1651,0.0512,0.2341,74,0.0023,0.9989,0.0003,0.0007,5,0.0002,[97],"[182, 199]"
2197,Veneficus - Pick My Postcode (Batched),139,"98,132",Postcode Winner At Your Freebie Style,2025-12-17,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",38866,17,0,17,0.0004,38849,5217,4028,0.1252,6676,935,784,0.0202,0.1946,64,0.0016,0.9996,0.0,0.0004,3,0.0001,[139],"[98, 132]"
2198,Free Spins Temple (Dec25) (Festive),194,94,Free Spins Via Your Freebie Style,2025-12-17,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Ready to spin for free* 💸",19030,5,1,4,0.0003,19025,3981,3044,0.1792,2039,322,234,0.0123,0.0769,46,0.0024,0.9997,0.0001,0.0002,7,0.0004,[194],[94]
2204,Sovendus - Checkout - Sovendus Clickers,244,Unknown,Unclaimed Vouchers Via Your Freebie Style,2025-12-17,0.0,contact.FIRSTNAME }} Well done on claiming your 2 free vouchers,26145,14,0,14,0.0005,26131,10926,7937,0.3529,3643,3364,2598,0.0993999999999999,0.3273,77,0.0029,0.9995,0.0,0.0005,3,0.0001,[244],[]
2193,Adstart Media - iPhone 17 (Nov25),"YFS 1 week,YFS 2 weeks,YFS active,172",Unknown,Iphone 17 Via Your Freebie Style,2025-12-18,821.32,contact.FIRSTNAME }} Your iPhone 17 Entry Needs Confirmation,42865,30,4,26,0.0007,42835,10400,7690,0.2105,6307,2135,1498,0.035,0.1948,88,0.0021,0.9993,0.0001,0.0006,7,0.0002,[172],[]
2194,SB Digital - Spins Island (Batched),"103,169,171,179,194","94,233",100 Free Spins Via Your Freebie Style,2025-12-18,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",22549,4,0,4,0.0002,22545,4352,3291,0.1617,2190,308,225,0.01,0.0684,40,0.0018,0.9998,0.0,0.0002,8,0.0004,"[103, 169, 171, 179, 194]","[94, 233]"
2199,Clickwork7 - Custard (May25) (Batched),194,147,Get £2 Via Your Freebie Style,2025-12-18,605.96,"contact.FIRSTNAME | default : ""Hello"" }} Top pick: Claim your £2 bonus",19094,5,0,5,0.0003,19089,4587,3411,0.2065,2569,426,265,0.0139,0.0776999999999999,29,0.0015,0.9997,0.0,0.0003,3,0.0002,[194],[147]
2195,HeyPiggy (Jul25 Creative),97,"98,149",Paypal Cash Via Your Freebie Style,2025-12-19,0.0,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,32659,19,3,16,0.0006,32640,6847,5111,0.1718,2893,1059,774,0.0237,0.1514,36,0.0011,0.9994,0.0001,0.0005,1,0.0,[97],"[98, 149]"
2196,Hatchster Ltd - Lotto Social (Batched Send) (19th),150,"94,197",Lotto Social Via Your Freebie Style,2025-12-19,0.0,"contact.FIRSTNAME | default : ""Hello"" }}Massive £26M EuroMillions Jackpot Plus 10 lines for £1",27138,8,1,7,0.0003,27130,8520,6448,0.2648,2778,252,169,0.0062,0.0262,46,0.0017,0.9997,0.0,0.0003,2,0.0001,[150],"[94, 197]"
2185,Little Star Media - Super Free Slots (red design),"YFS active,YFS 2 weeks","94,184",50 Free Spins Via Your Freebie Style,2025-12-20,621.8,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",27200,15,1,14,0.0006,27185,4844,3746,0.1527,2661,379,255,0.0093999999999999,0.0681,37,0.0014,0.9994,0.0,0.0005,5,0.0002,[],"[94, 184]"
2206,YouSweep - Paypal,"YFS 1 week,YFS 2 week,YFS 4 weeks,193","71,187",100 Prepaid Paypal Via Your Freebie Style,2025-12-20,0.0,contact.FIRSTNAME }} Your £100 Paypal Card Entry Needs Confirmation,43019,24,2,22,0.0006,42995,9720,7257,0.1868,4149,1869,1195,0.0278,0.1646999999999999,78,0.0018,0.9994,0.0,0.0005,2,0.0,[193],"[71, 187]"
2202,Sovendus - Free Vouchers(Registered Not Clicked) - (Cascade),237,"156,176,220,244",Unclaimed Vouchers Via Your Freebie Style,2025-12-21,768.62,contact.FIRSTNAME }} You have 2 unclaimed vouchers waiting,31659,46,2,44,0.0015,31613,8841,7039,0.2473,3147,1041,832,0.0263,0.1182,105,0.0033,0.9985,0.0001,0.0014,1,0.0,[237],"[156, 176, 220, 244]"
2208,Leadscale Labs - Survey Spotter (Mar25 creative),"97,193","98,130",Get Paid Via Your Freebie Style,2025-12-21,0.0,contact.FIRSTNAME }} choose a payment method,46941,22,1,21,0.0005,46919,7484,5789,0.1459,7253,953,695,0.0148,0.1201,63,0.0013,0.9995,0.0,0.0004,6,0.0001,"[97, 193]","[98, 130]"
2209,SB Digital - Captain Free Spins (HTML) (Batch Send),194,"94,185",100 Spins Via Your Freebie Style,2025-12-21,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",16946,2,0,2,0.0001,16944,3236,2479,0.1689999999999999,2272,267,179,0.0106,0.0722,38,0.0022,0.9999,0.0,0.0001,5,0.0003,[194],"[94, 185]"
2231,YFS - 12 Days of FREEmas,150,245,Free Jellycat Via Your Freebie Style,2025-12-21,0.0,contact.FIRSTNAME }} 5 days left to give Ramsley Sheep a home! 🐑,33385,20,0,20,0.0006,33365,12933,10036,0.3339999999999999,3316,793,604,0.0181,0.0602,60,0.0018,0.9994,0.0,0.0006,5,0.0001,[150],[245]
2210,ForYouPromo (FRST Media) - Nike (Dec25),150,"89,206",Free Nike Products Via Your Freebie Style,2025-12-22,754.04,"contact.FIRSTNAME | default : ""Hey "" }} Want £500 in Free NIKE Gear? Here's How...",24767,10,3,7,0.0004,24757,8709,6552,0.2929,2384,860,598,0.0242,0.0913,44,0.0018,0.9996,0.0001,0.0003,2,0.0001,[150],"[89, 206]"
2211,Little Star Media - Super Free Bingo (50 FS) (Nov25) (Batched),150,"94,183,98",Your Freebie Style,2025-12-22,0.0,"contact.FIRSTNAME | default : ""Hey "" }} here’s your 50 free spins!",23804,4,0,4,0.0002,23800,6824,5340,0.245,2002,333,253,0.0106,0.0474,69,0.0029,0.9998,0.0,0.0002,3,0.0001,[150],"[94, 183, 98]"
2212,XL Win - Kinder chocolate,"YFS 2 weeks,YFS 4 weeks,97,172",210,Kinder Tester Via Your Freebie Style,2025-12-23,599.14,"contact.FIRSTNAME | default : ""Hey "" }} - Taste Test Kinder Chocolate and Win £500 🍫🍫",37376,25,3,22,0.0007,37351,6592,5135,0.1604,5347,973,797,0.0213,0.1552,63,0.0017,0.9993,0.0001,0.0006,4,0.0001,"[97, 172]",[210]
2213,Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179","94,242",Your Freebie Style,2025-12-23,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",8300,5,0,5,0.0006,8295,1738,1309,0.1762,868,99,60,0.0072,0.0458,9,0.0011,0.9994,0.0,0.0006,1,0.0001,"[103, 169, 171, 179]","[94, 242]"
2237,Fluent - RewardsGiant £750 Xmas Cash (Oct25),248 (Not redirected to fluent),Unknown,Christmas Cash Via Your Freebie Style,2025-12-23,0.0,contact.FIRSTNAME }} Get £750 Christmas Cash! 🎄,17892,13,1,12,0.0007,17879,4193,3039,0.1923,2078,710,538,0.0301,0.177,24,0.0013,0.9993,0.0001,0.0007,3,0.0002,[],[]
2190,Magnetise - Omaze House Draw (Dec 25),"150,194",Unknown,Omaze Via Your Freebie Style,2025-12-24,616.19,contact.FIRSTNAME | default : 'Hello' }} Win a £4.5 Million House in Lake District + £250k – Ends 26th December!,37299,11,0,11,0.0003,37288,8916,6721,0.1955,2914,585,437,0.0116999999999999,0.065,38,0.001,0.9997,0.0,0.0003,3,0.0001,"[150, 194]",[]
2214,Adstart Media - McDonalds (Nov25) (batched),"97,150","98,241",250 Mcdonalds Via Your Freebie Style,2025-12-24,0.0,contact.FIRSTNAME }} Your Mcdonalds Entry Needs Confirmation,45601,50,2,48,0.0011,45551,10632,8243,0.2030999999999999,4970,2279,1681,0.0369,0.2039,81,0.0018,0.9989,0.0,0.0011,6,0.0001,"[97, 150]","[98, 241]"
2235,Sovendus - Checkout - Sovendus Clickers,244 - Sovendus clickers,247 - visited sovendus,Reward Question Via Your Freebie Style,2025-12-24,0.0,Quick question for you {{ contact.FIRSTNAME }}...,26367,17,1,16,0.0006,26350,5683,4209,0.1812,3123,962,720,0.0273,0.1711,27,0.001,0.9994,0.0,0.0006,0,0.0,[],[]
2236,Hatchster Ltd - Lotto Social (Lotto Draw) (Batched Send) (24th),150 - 5 days recent engagement,94 - DO NOT SEND GAMBLING,Lotto Social Via Your Freebie Style,2025-12-24,0.0,"contact.FIRSTNAME | default : ""Hello"" }}Christmas Special: Lotto £15M Must Be Won Plus 10 lines for £1",31760,7,0,7,0.0002,31753,12499,9466,0.3212,2281,372,239,0.0075,0.0252,48,0.0015,0.9998,0.0,0.0002,7,0.0002,[],[]
2238,YFS - 12 Days of FREEmas,194 - clicked 10 days,245 - calandar clickers,Free Ramsley Sheep Via Your Freebie Style,2025-12-24,0.0,contact.FIRSTNAME }} Final chance: Win the Ramsley Sheep! 🐑,15654,5,0,5,0.0003,15649,3114,2315,0.1699,2026,312,220,0.0141,0.095,19,0.0012,0.9997,0.0,0.0003,3,0.0002,[],[]
2207,Little Star Media - Super Free Slots (250 spins),"YFS active,YFS 2 weeks","94,184",250 Free Spins Via Your Freebie Style,2025-12-25,437.25,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 250 Free Spins!",26079,22,0,22,0.0008,26057,4465,3496,0.1487,2541,225,162,0.0062,0.0463,34,0.0013,0.9992,0.0,0.0008,5,0.0002,[],"[94, 184]"
2216,HeyPiggy (Jul25 Creative),"97,161","149,98",Paypal Cash Via Your Freebie Style,2025-12-25,0.0,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,53855,49,1,48,0.0009,53806,7277,5552,0.1138,5018,1114,740,0.0138,0.1333,50,0.0009,0.9991,0.0,0.0009,2,0.0,"[97, 161]","[149, 98]"
2217,YouSweep - Tesco (Sep25),"97,193","177,98",100 Tesco Via Your Freebie Style,2025-12-26,700.17,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,43969,18,1,17,0.0004,43951,7543,5675,0.1525999999999999,6774,1872,1304,0.0297,0.2298,75,0.0017,0.9996,0.0,0.0004,4,0.0001,"[97, 193]","[177, 98]"
2233,SB Digital - Spins Island (Batched),"103,169,171,179,194","94,233",100 Free Spins Via Your Freebie Style,2025-12-26,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",19418,14,0,14,0.0007,19404,3691,2794,0.1589,1818,324,223,0.0115,0.0798,36,0.0019,0.9993,0.0,0.0007,1,0.0001,"[103, 169, 171, 179, 194]","[94, 233]"
2239,Clickwork7 - Custard (May25) (Batched),194 (clicked 10 days),147 - clicked custard,Get £2 Via Your Freebie Style,2025-12-26,0.0,"contact.FIRSTNAME | default : ""Hello"" }} £2 bonus waiting for you",15348,10,1,3,0.0007,15338,3914,2840,0.2118,1926,298,204,0.0133,0.0718,20,0.0013,0.9993,0.0001,0.0002,4,0.0003,[],[]
2219,FreeClub £50 B&M (Jul25),"YFS 1 week,YFS 2 weeks,193","182,157",50 B&M Via Your Freebie Style,2025-12-27,828.5,contact.FIRSTNAME | default : 'Hello'}} weekly £50 B&M Gift Card giveaway!,42862,23,4,19,0.0005,42839,10988,8285,0.2256,6115,2103,1507,0.0352,0.1819,73,0.0017,0.9995,0.0001,0.0004,5,0.0001,[193],"[182, 157]"
2220,Little Star Media - Super Free Bingo (April25) (Batched),194,"94,183",Your Freebie Style,2025-12-27,0.0,"contact.FIRSTNAME | default : ""Hey ""}} here’s your 10 free spins!",13478,9,1,8,0.0007,13469,2759,2131,0.1767999999999999,1414,287,191,0.0141999999999999,0.0896,31,0.0023,0.9993,0.0001,0.0006,7,0.0005,[194],"[94, 183]"
2240,Veneficus - Pick My Postcode (Batched)_copy,"Included segments: 161 (6 month clickers),,","98 (Opened 5+ never clicked past month),132 (Clicked PickMyPostcode)",Postcode Winner At Your Freebie Style,2025-12-27,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",45285,19,1,18,0.0004,45266,8231,5976,0.1542,6517,2215,1568,0.0346,0.2623999999999999,45,0.001,0.9996,0.0,0.0004,7,0.0002,[],[]
2221,Leadscale Labs - Survey Spotter (Mar25 creative),"97,193","98,130",Get Paid Via Your Freebie Style,2025-12-28,640.83,contact.FIRSTNAME }} choose a payment method,47743,26,3,23,0.0005,47717,7245,5686,0.1402999999999999,7180,917,676,0.0141999999999999,0.1189,73,0.0015,0.9995,0.0001,0.0005,7,0.0001,"[97, 193]","[98, 130]"
2222,SB Digital - Captain Free Spins (HTML) (Batch Send),194,"94,185",100 Spins Via Your Freebie Style,2025-12-28,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",13621,3,0,3,0.0002,13618,2695,2078,0.1757999999999999,1797,287,164,0.012,0.0789,45,0.0033,0.9998,0.0,0.0002,5,0.0004,[194],"[94, 185]"
2203,Sovendus - Free Vouchers(Lifetime Clickers) - (Cascade),235,"156,176,220,244",Unclaimed Vouchers Via Your Freebie Style,2025-12-29,729.84,contact.FIRSTNAME }} You have 2 unclaimed vouchers waiting,104400,271,22,249,0.0026,104129,21625,17097,0.1949,16389,4564,3587,0.0344,0.2098,370,0.0036,0.9974,0.0002,0.0024,17,0.0002,[235],"[156, 176, 220, 244]"
2223,ForYouPromo (FRST Media) - Test and Keep Milka samples (With Email PrePop),"97,193","89,144",Milka Samples Via Your Freebie Style,2025-12-29,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Your Milka Testing Kit is Waiting",47993,16,0,16,0.0003,47977,8664,6789,0.165,6834,1471,1136,0.0237,0.1673,88,0.0018,0.9997,0.0,0.0003,5,0.0001,"[97, 193]","[89, 144]"
2224,SB Digital - Spins Island (Batched),"103,169,171,179,194","94,233",100 Free Spins Via Your Freebie Style,2025-12-29,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",18622,5,0,5,0.0003,18617,3386,2676,0.1583,1712,249,191,0.0103,0.0713999999999999,34,0.0018,0.9997,0.0,0.0003,5,0.0003,"[103, 169, 171, 179, 194]","[94, 233]"
2225,Adstart Media - ALDI (Jul25) (batched),"YFS active,150",151,250 Aldi Via Your Freebie Style,2025-12-30,670.03,contact.FIRSTNAME }} Your ALDI Gift Card Entry Needs Confirmation,42069,28,1,27,0.0007,42041,12729,9981,0.2625,4017,2070,1420,0.0338,0.1423,85,0.002,0.9993,0.0,0.0006,6,0.0001,[150],[151]
2226,Little Star Media - Super Free Slots (red design),"YFS active,YFS 2 weeks","94,184",50 Free Spins Via Your Freebie Style,2025-12-30,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",26733,22,0,22,0.0008,26711,4174,3337,0.1369,2332,322,225,0.0084,0.0674,53,0.002,0.9992,0.0,0.0008,2,0.0001,[],"[94, 184]"
2227,XL Win - Kinder chocolate,"YFS 2 weeks,YFS 4 weeks,97,172",210,Kinder Tester Via Your Freebie Style,2025-12-31,409.96,"contact.FIRSTNAME | default : ""Hey "" }} - Taste Test Kinder Chocolate and Win £500 🍫🍫",37495,21,1,20,0.0006,37474,5501,4426,0.1343,4515,674,551,0.0147,0.1245,57,0.0015,0.9994,0.0,0.0005,3,0.0001,"[97, 172]",[210]
2228,Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179,200","94,242",Your Freebie Style,2025-12-31,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",14803,1,0,1,0.0001,14802,2627,2011,0.1510999999999999,1489,145,93,0.0063,0.0462,18,0.0012,0.9999,0.0,0.0001,2,0.0001,"[103, 169, 171, 179, 200]","[94, 242]"
2241,HeyPiggy (Jul25 Creative),"Included segments: 97 (Recent registration + 1 month clickers),","98 (Opened 5+ never clicked past month),149 (clicked HeyPiggy)",Paypal Cash Via Your Freebie Style,2026-01-01,589.42,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,33770,20,1,19,0.0006,33750,3894,3113,0.0969,1629,605,416,0.0123,0.1336,28,0.0008,0.9994,0.0,0.0006,0,0.0,[],[]
2247,Better Collective - 123 Casino (Dec25),"Included segments - 92 (Gaming interest),179 (clicked gaming),200 (5 days clicked),",Excluded segments: 94 - do not send gamblinng,Your Freebie Style,2026-01-01,0.0,"contact.FIRSTNAME | default : ""you!"" }} An important message inside",29045,13,1,9,0.0004,29032,6311,5551,0.2003,1312,182,126,0.0043,0.0227,48,0.0017,0.9996,0.0,0.0003,1,0.0,[],[]
