campaign_id,Campaign Name,audience_segment_a,audience_segment_b,Name from,Sending date,Daily revenue,Subject,Sent,Non delivered,Hard bounces,Soft bounces,Non delivered rate,Delivered,Total opens,Opens,Trackable open rate,Apple MPP Opens,Total clicked,Clicked,Click rate,Click-to-Open rate,Unsubscribed,Unsubscription rate,Delivered rate,Hard Bounces rate,Soft Bounces rate,Complaints,Complaints rate,Audience Segment A IDs,Audience Segment B IDs
2152,YFS - Redirect - HeyPiggy (Jul25 Creative),"97,161","149,98",Paypal Cash Via Your Freebie Style,2025-12-05,714.48,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,45216,29,5,24,0.0006,45187,6663,4949,0.1222,4685,1092,786,0.0174,0.1588,68,0.0015,0.9994,0.0001,0.0005,1,0.0,"[97, 161]","[149, 98]"
2154,YFS - Redirect - Hatchster Ltd - Lotto Social (Batched Send),150,94,Lotto Social Via Your Freebie Style,2025-12-05,0.0,"contact.FIRSTNAME | default : ""Hello"" }}Massive £114M EuroMillions Jackpot Plus 10 lines for £1",29896,4,0,4,0.0001,29892,11525,8776,0.32909999999999995,3229,303,203,0.0068000000000000005,0.0231,88,0.0029,0.9998999999999999,0.0,0.0001,5,0.0002,[150],[94]
2155,YFS - Redirect - Leadscale Labs - Survey Spotter (Mar25 creative),"97,193","98,130",Get Paid Via Your Freebie Style,2025-12-06,784.33,contact.FIRSTNAME }} choose a payment method,40305,23,2,21,0.0006,40282,6248,4724,0.1414,6875,870,640,0.0159,0.1355,89,0.0022,0.9994,0.0,0.0005,6,0.0001,"[97, 193]","[98, 130]"
2156,YFS - Redirect - Little Star Media - Super Free Bingo (50 FS) (Nov25) (Batched),150,"94,183,98",Your Freebie Style,2025-12-06,0.0,"contact.FIRSTNAME | default : ""Hey "" }} here’s your 50 free spins!",24440,7,0,7,0.0003,24433,7172,5404,0.2418,2084,419,282,0.0115,0.052199999999999996,84,0.0034000000000000002,0.9997,0.0,0.0003,7,0.0003,[150],"[94, 183, 98]"
2153,YFS - Redirect - Fluent - RewardsGiant £100 Cash (Oct25),"150,193","163,98",Extra Cash 💵 Via Your Freebie Style,2025-12-07,800.0,contact.FIRSTNAME }} £100 Could Have Your Name On It,40240,11,0,11,0.0003,40229,7909,6018,0.1765,6135,980,714,0.0177,0.1186,73,0.0018,0.9997,0.0,0.0003,4,0.0001,"[150, 193]","[163, 98]"
2157,YFS - Redirect - FreeClub £50 B&M (Jul25),"YFS 1 week,YFS 2 weeks,193","98,157,182",50 B&M Via Your Freebie Style,2025-12-07,0.0,contact.FIRSTNAME | default : 'Hello'}} weekly £50 B&M Gift Card giveaway!,31094,15,2,13,0.0005,31079,7777,5790,0.2231,5128,1880,1403,0.0451,0.24230000000000002,65,0.0021,0.9995,0.0001,0.0004,4,0.0001,[193],"[98, 157, 182]"
2158,YFS - Redirect - Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-12-07,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",18584,9,0,9,0.0005,18575,4478,3297,0.2051,2498,293,196,0.0106,0.0594,48,0.0026,0.9995,0.0,0.0005,7,0.0004,"[103, 169, 171, 179, 194]",[94]
2137,YFS - Redirect - Sovendus - Free Vouchers(Registered Not Clicked) - (Cascade),237,"156,176,220",Unclaimed Vouchers Via Your Freebie Style,2025-12-08,986.92,contact.FIRSTNAME }} You have 2 unclaimed vouchers waiting,31686,98,12,86,0.0031,31588,11723,8862,0.312,3183,1571,1260,0.039900000000000005,0.1422,149,0.004699999999999999,0.9969,0.0004,0.0027,2,0.0001,[237],"[156, 176, 220]"
2159,YFS - Redirect - Adstart Media - McDonalds (Nov25) (batched),"97,150","98,241",250 Mcdonalds Via Your Freebie Style,2025-12-08,0.0,contact.FIRSTNAME }} Your Mcdonalds Entry Needs Confirmation,42194,31,4,27,0.0007000000000000001,42163,14093,10479,0.2809,4854,2730,2073,0.0492,0.1978,124,0.0029,0.9993000000000001,0.0001,0.0006,9,0.0002,"[97, 150]","[98, 241]"
2160,YFS - Redirect - Veneficus - Pick My Postcode (Batched),"161,","98,132",Postcode Winner At Your Freebie Style,2025-12-08,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",36987,19,0,19,0.0005,36968,7103,5437,0.1765,6157,1746,1347,0.0364,0.2477,60,0.0016,0.9995,0.0,0.0005,5,0.0001,[161],"[98, 132]"
2161,YFS - Redirect - Little Star Media - Super Free Slots (red design),"YFS active,YFS 2 weeks","94,184",50 Free Spins Via Your Freebie Style,2025-12-08,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",23715,9,0,9,0.0004,23706,4900,3667,0.1729,2497,347,268,0.0113,0.0731,62,0.0026,0.9995999999999999,0.0,0.0004,7,0.0003,[],"[94, 184]"
2162,YFS - Redirect - YouSweep - Paypal,"YFS 1 week,YFS 2 weeks,YFS 4 weeks,193","71,187",100 Prepaid Paypal Via Your Freebie Style,2025-12-09,886.22,contact.FIRSTNAME }} Your £100 Paypal Card Entry Needs Confirmation,39780,17,2,15,0.0004,39763,10319,7446,0.2086,4074,1800,1241,0.031200000000000002,0.16670000000000001,89,0.0022,0.9995999999999999,0.0001,0.0004,0,0.0,[193],"[71, 187]"
2163,YFS - Redirect - Clickwork7 - Custard (May25) (Batched),194,147,Get £2 Via Your Freebie Style,2025-12-09,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Top pick: Claim your £2 bonus",15667,2,0,2,0.0001,15665,4289,3109,0.2327,2307,365,263,0.0168,0.08460000000000001,31,0.002,0.9998999999999999,0.0,0.0001,2,0.0001,[194],[147]
2164,YFS - Redirect - Jumpman Gaming Limited- No Deposit Slots (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-12-09,0.0,"contact.FIRSTNAME | default : ""Hello"" }} claim 5 Free Spins - no deposit required!",20692,22,1,21,0.0011,20670,4583,3347,0.1827,2349,255,186,0.009000000000000001,0.0556,35,0.0017000000000000001,0.9989,0.0,0.001,3,0.0001,"[103, 169, 171, 179, 194]",[94]
2175,YFS - Redirect - SB Digital - Captain Free Spins (HTML) (Batch Send),150,"89,206",100 Spins Via Your Freebie Style,2025-12-10,921.11,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",16262,5,2,3,0.0003,16257,3420,2565,0.184,2317,338,219,0.013500000000000002,0.08539999999999999,47,0.0029,0.9997,0.0001,0.0002,4,0.0002,[150],"[89, 206]"
2176,YFS - Redirect - XL Win - Kinder chocolate,194,"94,185",Kinder Tester Via Your Freebie Style,2025-12-10,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Taste Test Kinder Chocolate and Win £500 🍫🍫",33310,23,2,21,0.0007000000000000001,33287,7031,5299,0.1898,5374,1279,1027,0.030899999999999997,0.1938,80,0.0024,0.9993000000000001,0.0001,0.0006,2,0.0001,[194],"[94, 185]"
2139,YFS - Redirect - Gaming Redirect (Purple) (cascade),239,94,Welcome Bonus Via Your Freebie Style,2025-12-11,875.12,contact.FIRSTNAME }} 📣 Reminder: Ready for a new bonus?,45547,809,309,500,0.0178,44738,10070,7710,0.1971,5623,944,700,0.015600000000000001,0.0908,228,0.0051,0.9822,0.0068000000000000005,0.011000000000000001,12,0.0003,[239],[94]
2140,YFS - Redirect - Gaming Redirect (Green) (Sep25) (cascade),240,94,New Bonus Via Your Freebie Style,2025-12-11,0.0,contact.FIRSTNAME }} 🔔 Your Bonus is waiting 🙌,55900,231,0,231,0.0040999999999999995,55669,21639,16437,0.3356,6698,1698,1286,0.0231,0.0782,267,0.0048,0.9959,0.0,0.0040999999999999995,22,0.0004,[240],[94]
2165,YFS - Redirect - ForYouPromo (FRST Media) - Nike (Dec25),150,"89,206",Free Nike Products Via Your Freebie Style,2025-12-11,0.0,"contact.FIRSTNAME | default : ""Hey "" }} Want £500 in Free NIKE Gear? Here's How...",29451,22,1,21,0.0007000000000000001,29429,11793,8743,0.33,2935,1417,971,0.033,0.11109999999999999,70,0.0024,0.9993000000000001,0.0,0.0007000000000000001,8,0.0003,[150],"[89, 206]"
2170,YFS - 12 Days of FREEmas,243,,Your Freebie Style,2025-12-11,0.0,Sneak Peek: Win the Jellycat Ramsley Sheep! 🐑,20176,7,0,7,0.0003,20169,4192,3156,0.18359999999999999,2983,345,263,0.013000000000000001,0.0833,28,0.0014000000000000002,0.9997,0.0,0.0003,4,0.0002,[243],[]
2177,YFS - Redirect - SB Digital - Spins Island (Batched),"103,169,171,179,194","94,233",100 Free Spins Via Your Freebie Style,2025-12-11,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",20855,4,0,4,0.0002,20851,4156,3167,0.16870000000000002,2081,301,221,0.0106,0.0698,44,0.0021,0.9998,0.0,0.0002,13,0.0006,"[103, 169, 171, 179, 194]","[94, 233]"
2178,YFS - Redirect - Hatchster Ltd - Lotto Social (Batched Send),194,94,Lotto Social Via Your Freebie Style,2025-12-12,668.6,"contact.FIRSTNAME | default : ""Hello"" }}Massive £14M EuroMillions Jackpot Plus 10 lines for £1",16992,5,1,4,0.0003,16987,4035,2868,0.1954,2312,280,176,0.0104,0.061399999999999996,30,0.0018,0.9997,0.0001,0.0002,2,0.0001,[194],[94]
2179,YFS - Redirect - Leadscale Labs - Survey Spotter (Dec25 creative),"YFS 1 week,193","98,130",Get Paid Via Your Freebie Style,2025-12-12,0.0,contact.FIRSTNAME }} Earn Cash & Vouchers: See How,39021,19,4,15,0.0005,39002,6316,4663,0.14150000000000001,6038,512,405,0.0104,0.08689999999999999,57,0.0015,0.9995,0.0001,0.0004,3,0.0001,[193],"[98, 130]"
2143,YFS - Redirect - Fluent - RewardsGiant £750 ASDA (Cascade),139,163,750 Asda Reward Via Your Freebie Style,2025-12-13,867.42,contact.FIRSTNAME }} a reward for your recent ASDA shop?,52671,30,2,28,0.0006,52641,10243,7724,0.1759,8718,1659,1281,0.024300000000000002,0.16579999999999998,71,0.0013,0.9994,0.0,0.0005,5,0.0001,[139],[163]
2174,YFS - Redirect - Fluent - Christmas Reward Available (Batched),"YFS 2 weeks,193","189,163",2) Rewards Via Your Freebie Style,2025-12-13,0.0,contact.FIRSTNAME }} Choose your festive reward to get started,43342,21,4,17,0.0005,43321,10651,7918,0.2158,6633,1633,1173,0.0271,0.1481,80,0.0018,0.9995,0.0001,0.0004,3,0.0001,[193],"[189, 163]"
2180,YFS - Redirect - Adstart Media - ALDI (Jul25) (batched),"YFS active,150",151,250 Aldi Via Your Freebie Style,2025-12-13,0.0,contact.FIRSTNAME }} Your ALDI Gift Card Entry Needs Confirmation,48513,24,4,20,0.0005,48489,21215,15448,0.35960000000000003,5533,3533,2402,0.0495,0.1555,122,0.0025,0.9995,0.0001,0.0004,3,0.0001,[150],[151]
2181,YFS - Redirect - Little Star Media - Super Free Bingo (April25) (Batched),97,"94,183,138",Your Freebie Style,2025-12-13,0.0,"contact.FIRSTNAME | default : ""Hey ""}} here’s your 10 free spins!",22305,34,4,30,0.0015,22271,2710,2047,0.1067,3080,305,210,0.009399999999999999,0.1026,57,0.0026,0.9984999999999999,0.0002,0.0013,4,0.0002,[97],"[94, 183, 138]"
2182,YFS - Redirect - HeyPiggy (Jul25 Creative),"97,161","149,98",Paypal Cash Via Your Freebie Style,2025-12-14,908.96,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,51458,34,3,31,0.0007000000000000001,51424,8416,6177,0.1335,5153,1669,1146,0.0223,0.1855,70,0.0014000000000000002,0.9993000000000001,0.0001,0.0006,1,0.0,"[97, 161]","[149, 98]"
2183,YFS - Redirect - My Happy Street (Dec25),"YFS active,YFS 1 week,YFS 2 weeks",207,Winning Street At Your Freebie Style,2025-12-14,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Is your street winning today’s FREE cash prize?",28958,12,2,10,0.0004,28946,5825,4448,0.17989999999999998,4221,883,608,0.021,0.1367,60,0.0021,0.9995999999999999,0.0001,0.0003,3,0.0001,[],[207]
2184,YFS - Redirect - Little Star Media - Super Free Slots (250 spins),"YFS active,YFS 2 weeks","94,184",250 Free Spins Via Your Freebie Style,2025-12-14,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 250 Free Spins!",26637,16,0,16,0.0006,26621,5249,4042,0.1691,2724,241,176,0.0066,0.0435,57,0.0021,0.9994,0.0,0.0006,3,0.0001,[],"[94, 184]"
2138,YFS - Redirect - Sovendus - Free Vouchers(Lifetime Clickers) - (Cascade),235,"156,176,220",Unclaimed Vouchers Via Your Freebie Style,2025-12-15,920.2,contact.FIRSTNAME }} You have 2 unclaimed vouchers waiting,112364,1818,676,1142,0.016200000000000003,110546,32947,25301,0.2761,18917,9224,7200,0.06509999999999999,0.2846,716,0.006500000000000001,0.9838,0.006,0.0102,40,0.0004,[235],"[156, 176, 220]"
2186,YFS - Redirect - YouSweep - Tesco (Sep25),"YFS 1 week,YFS 2 weeks,193","98,177",100 Tesco Via Your Freebie Style,2025-12-15,0.0,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,39814,25,1,24,0.0006,39789,10303,7485,0.2231,6232,3020,2155,0.0542,0.2879,81,0.002,0.9994,0.0,0.0006,3,0.0001,[193],"[98, 177]"
2187,YFS - Redirect - Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179","94,242",Your Freebie Style,2025-12-15,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",8161,3,0,3,0.0004,8158,2184,1581,0.21600000000000003,840,102,77,0.009399999999999999,0.0487,16,0.002,0.9995999999999999,0.0,0.0004,1,0.0001,"[103, 169, 171, 179]","[94, 242]"
2205,YFS - 12 Days of FREEmas,150,,Free Jellycat Via Your Freebie Style,2025-12-15,0.0,contact.FIRSTNAME }} give this Jellycat Ramsley Sheep a home! 🐑,37722,8,1,7,0.0002,37714,18101,13576,0.4003,3799,1798,1413,0.0375,0.1041,111,0.0029,0.9998,0.0,0.0002,6,0.0002,[150],[]
2188,YFS - Redirect - ForYouPromo (FRST Media) - Test and Keep Milka samples (With Email PrePop),"97,193","89,144",Milka Samples Via Your Freebie Style,2025-12-16,844.4,"contact.FIRSTNAME | default : ""Hey "" }} - Your Milka Testing Kit is Waiting",46733,24,4,20,0.0005,46709,9444,7183,0.18230000000000002,7303,1799,1366,0.0292,0.1902,106,0.0023,0.9995,0.0001,0.0004,7,0.0001,"[97, 193]","[89, 144]"
2189,YFS - Redirect - SB Digital - Captain Free Spins (HTML) (Batch Send),"YFS active,YFS 2 weeks","94,185",120 Spins Via Your Freebie Style,2025-12-16,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",26975,8,0,8,0.0003,26967,5068,3875,0.16620000000000001,3653,321,212,0.0079,0.0547,54,0.002,0.9997,0.0,0.0003,5,0.0002,[],"[94, 185]"
2230,YFS - 12 Days of FREEmas,194,245,Free Jellycat Via Your Freebie Style,2025-12-16,0.0,contact.FIRSTNAME }} give this Jellycat Ramsley Sheep a home! 🐑,17819,9,0,9,0.0005,17810,5580,4093,0.2673,2500,955,700,0.0393,0.171,34,0.0019,0.9995,0.0,0.0005,8,0.0004,[194],[245]
2191,YFS - Redirect - FreeClub £25 ASDA (Aug25) (SUBT Excl),97,"182,199",25 Asda Via Your Freebie Style,2025-12-17,886.62,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,32275,34,11,23,0.0011,32241,9600,7053,0.25980000000000003,5092,2232,1651,0.0512,0.2341,74,0.0023,0.9989,0.0003,0.0007000000000000001,5,0.0002,[97],"[182, 199]"
2197,YFS - Redirect - Veneficus - Pick My Postcode (Batched),139,"98,132",Postcode Winner At Your Freebie Style,2025-12-17,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",38866,17,0,17,0.0004,38849,5217,4028,0.1252,6676,935,784,0.0202,0.1946,64,0.0016,0.9995999999999999,0.0,0.0004,3,0.0001,[139],"[98, 132]"
2198,YFS - Redirect - Free Spins Temple (Dec25) (Festive),194,94,Free Spins Via Your Freebie Style,2025-12-17,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Ready to spin for free* 💸",19030,5,1,4,0.0003,19025,3981,3044,0.17920000000000003,2039,322,234,0.0123,0.07690000000000001,46,0.0024,0.9997,0.0001,0.0002,7,0.0004,[194],[94]
2204,YFS - Redirect - Sovendus - Checkout - Sovendus Clickers,244,,Unclaimed Vouchers Via Your Freebie Style,2025-12-17,0.0,contact.FIRSTNAME }} Well done on claiming your 2 free vouchers,26145,14,0,14,0.0005,26131,10926,7937,0.3529,3643,3364,2598,0.09939999999999999,0.3273,77,0.0029,0.9995,0.0,0.0005,3,0.0001,[244],[]
2193,YFS - Redirect - Adstart Media - iPhone 17 (Nov25),"YFS 1 week,YFS 2 weeks,YFS active,172",,Iphone 17 Via Your Freebie Style,2025-12-18,821.32,contact.FIRSTNAME }} Your iPhone 17 Entry Needs Confirmation,42865,30,4,26,0.0007000000000000001,42835,10400,7690,0.21050000000000002,6307,2135,1498,0.035,0.1948,88,0.0021,0.9993000000000001,0.0001,0.0006,7,0.0002,[172],[]
2194,YFS - Redirect - SB Digital - Spins Island (Batched),"103,169,171,179,194","94,233",100 Free Spins Via Your Freebie Style,2025-12-18,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",22549,4,0,4,0.0002,22545,4352,3291,0.1617,2190,308,225,0.01,0.0684,40,0.0018,0.9998,0.0,0.0002,8,0.0004,"[103, 169, 171, 179, 194]","[94, 233]"
2199,YFS - Redirect - Clickwork7 - Custard (May25) (Batched),194,147,Get £2 Via Your Freebie Style,2025-12-18,605.96,"contact.FIRSTNAME | default : ""Hello"" }} Top pick: Claim your £2 bonus",19094,5,0,5,0.0003,19089,4587,3411,0.2065,2569,426,265,0.0139,0.07769999999999999,29,0.0015,0.9997,0.0,0.0003,3,0.0002,[194],[147]
2195,YFS - Redirect - HeyPiggy (Jul25 Creative),97,"98,149",Paypal Cash Via Your Freebie Style,2025-12-19,0.0,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,32659,19,3,16,0.0006,32640,6847,5111,0.1718,2893,1059,774,0.023700000000000002,0.1514,36,0.0011,0.9994,0.0001,0.0005,1,0.0,[97],"[98, 149]"
2196,YFS - Redirect - Hatchster Ltd - Lotto Social (Batched Send) (19th),150,"94,197",Lotto Social Via Your Freebie Style,2025-12-19,0.0,"contact.FIRSTNAME | default : ""Hello"" }}Massive £26M EuroMillions Jackpot Plus 10 lines for £1",27138,8,1,7,0.0003,27130,8520,6448,0.2648,2778,252,169,0.0062,0.0262,46,0.0017000000000000001,0.9997,0.0,0.0003,2,0.0001,[150],"[94, 197]"
2185,YFS - Redirect - Little Star Media - Super Free Slots (red design),"YFS active,YFS 2 weeks","94,184",50 Free Spins Via Your Freebie Style,2025-12-20,621.8,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",27200,15,1,14,0.0006,27185,4844,3746,0.1527,2661,379,255,0.009399999999999999,0.0681,37,0.0014000000000000002,0.9994,0.0,0.0005,5,0.0002,[],"[94, 184]"
2206,YFS - Redirect - YouSweep - Paypal,"YFS 1 week,YFS 2 week,YFS 4 weeks,193","71,187",100 Prepaid Paypal Via Your Freebie Style,2025-12-20,0.0,contact.FIRSTNAME }} Your £100 Paypal Card Entry Needs Confirmation,43019,24,2,22,0.0006,42995,9720,7257,0.1868,4149,1869,1195,0.0278,0.16469999999999999,78,0.0018,0.9994,0.0,0.0005,2,0.0,[193],"[71, 187]"
2202,YFS - Redirect - Sovendus - Free Vouchers(Registered Not Clicked) - (Cascade),237,"156,176,220,244",Unclaimed Vouchers Via Your Freebie Style,2025-12-21,768.62,contact.FIRSTNAME }} You have 2 unclaimed vouchers waiting,31659,46,2,44,0.0015,31613,8841,7039,0.2473,3147,1041,832,0.0263,0.1182,105,0.0033,0.9984999999999999,0.0001,0.0014000000000000002,1,0.0,[237],"[156, 176, 220, 244]"
2208,YFS - Redirect - Leadscale Labs - Survey Spotter (Mar25 creative),"97,193","98,130",Get Paid Via Your Freebie Style,2025-12-21,0.0,contact.FIRSTNAME }} choose a payment method,46941,22,1,21,0.0005,46919,7484,5789,0.1459,7253,953,695,0.0148,0.1201,63,0.0013,0.9995,0.0,0.0004,6,0.0001,"[97, 193]","[98, 130]"
2209,YFS - Redirect - SB Digital - Captain Free Spins (HTML) (Batch Send),194,"94,185",100 Spins Via Your Freebie Style,2025-12-21,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",16946,2,0,2,0.0001,16944,3236,2479,0.16899999999999998,2272,267,179,0.0106,0.0722,38,0.0022,0.9998999999999999,0.0,0.0001,5,0.0003,[194],"[94, 185]"
2231,YFS - 12 Days of FREEmas,150,245,Free Jellycat Via Your Freebie Style,2025-12-21,0.0,contact.FIRSTNAME }} 5 days left to give Ramsley Sheep a home! 🐑,33385,20,0,20,0.0006,33365,12933,10036,0.33399999999999996,3316,793,604,0.0181,0.0602,60,0.0018,0.9994,0.0,0.0006,5,0.0001,[150],[245]
2210,YFS - Redirect - ForYouPromo (FRST Media) - Nike (Dec25),150,"89,206",Free Nike Products Via Your Freebie Style,2025-12-22,754.04,"contact.FIRSTNAME | default : ""Hey "" }} Want £500 in Free NIKE Gear? Here's How...",24767,10,3,7,0.0004,24757,8709,6552,0.2929,2384,860,598,0.0242,0.0913,44,0.0018,0.9995999999999999,0.0001,0.0003,2,0.0001,[150],"[89, 206]"
2211,YFS - Redirect - Little Star Media - Super Free Bingo (50 FS) (Nov25) (Batched),150,"94,183,98",Your Freebie Style,2025-12-22,0.0,"contact.FIRSTNAME | default : ""Hey "" }} here’s your 50 free spins!",23804,4,0,4,0.0002,23800,6824,5340,0.245,2002,333,253,0.0106,0.047400000000000005,69,0.0029,0.9998,0.0,0.0002,3,0.0001,[150],"[94, 183, 98]"
2212,YFS - Redirect - XL Win - Kinder chocolate,"YFS 2 weeks,YFS 4 weeks,97,172",210,Kinder Tester Via Your Freebie Style,2025-12-23,599.14,"contact.FIRSTNAME | default : ""Hey "" }} - Taste Test Kinder Chocolate and Win £500 🍫🍫",37376,25,3,22,0.0007000000000000001,37351,6592,5135,0.1604,5347,973,797,0.0213,0.1552,63,0.0017000000000000001,0.9993000000000001,0.0001,0.0006,4,0.0001,"[97, 172]",[210]
2213,YFS - Redirect - Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179","94,242",Your Freebie Style,2025-12-23,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",8300,5,0,5,0.0006,8295,1738,1309,0.17620000000000002,868,99,60,0.0072,0.0458,9,0.0011,0.9994,0.0,0.0006,1,0.0001,"[103, 169, 171, 179]","[94, 242]"
2237,YFS - Redirect - Fluent - RewardsGiant £750 Xmas Cash (Oct25),248 (Not redirected to fluent),,Christmas Cash Via Your Freebie Style,2025-12-23,0.0,contact.FIRSTNAME }} Get £750 Christmas Cash! 🎄,17892,13,1,12,0.0007000000000000001,17879,4193,3039,0.1923,2078,710,538,0.0301,0.177,24,0.0013,0.9993000000000001,0.0001,0.0007000000000000001,3,0.0002,[],[]
2190,YFS - Redirect - Magnetise - Omaze House Draw (Dec 25),"150,194",,Omaze Via Your Freebie Style,2025-12-24,616.19,contact.FIRSTNAME | default : 'Hello' }} Win a £4.5 Million House in Lake District + £250k – Ends 26th December!,37299,11,0,11,0.0003,37288,8916,6721,0.1955,2914,585,437,0.011699999999999999,0.065,38,0.001,0.9997,0.0,0.0003,3,0.0001,"[150, 194]",[]
2214,YFS - Redirect - Adstart Media - McDonalds (Nov25) (batched),"97,150","98,241",250 Mcdonalds Via Your Freebie Style,2025-12-24,0.0,contact.FIRSTNAME }} Your Mcdonalds Entry Needs Confirmation,45601,50,2,48,0.0011,45551,10632,8243,0.20309999999999997,4970,2279,1681,0.0369,0.2039,81,0.0018,0.9989,0.0,0.0011,6,0.0001,"[97, 150]","[98, 241]"
2235,YFS - Redirect - Sovendus - Checkout - Sovendus Clickers,244 - Sovendus clickers,247 - visited sovendus,Reward Question Via Your Freebie Style,2025-12-24,0.0,Quick question for you {{ contact.FIRSTNAME }}...,26367,17,1,16,0.0006,26350,5683,4209,0.1812,3123,962,720,0.0273,0.1711,27,0.001,0.9994,0.0,0.0006,0,0.0,[],[]
2236,YFS - Redirect - Hatchster Ltd - Lotto Social (Lotto Draw) (Batched Send) (24th),150 - 5 days recent engagement,94 - DO NOT SEND GAMBLING,Lotto Social Via Your Freebie Style,2025-12-24,0.0,"contact.FIRSTNAME | default : ""Hello"" }}Christmas Special: Lotto £15M Must Be Won Plus 10 lines for £1",31760,7,0,7,0.0002,31753,12499,9466,0.3212,2281,372,239,0.0075,0.0252,48,0.0015,0.9998,0.0,0.0002,7,0.0002,[],[]
2238,YFS - 12 Days of FREEmas,194 - clicked 10 days,245 - calandar clickers,Free Ramsley Sheep Via Your Freebie Style,2025-12-24,0.0,contact.FIRSTNAME }} Final chance: Win the Ramsley Sheep! 🐑,15654,5,0,5,0.0003,15649,3114,2315,0.1699,2026,312,220,0.0141,0.095,19,0.0012,0.9997,0.0,0.0003,3,0.0002,[],[]
2207,YFS - Redirect - Little Star Media - Super Free Slots (250 spins),"YFS active,YFS 2 weeks","94,184",250 Free Spins Via Your Freebie Style,2025-12-25,437.25,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 250 Free Spins!",26079,22,0,22,0.0008,26057,4465,3496,0.1487,2541,225,162,0.0062,0.0463,34,0.0013,0.9992,0.0,0.0008,5,0.0002,[],"[94, 184]"
2216,YFS - Redirect - HeyPiggy (Jul25 Creative),"97,161","149,98",Paypal Cash Via Your Freebie Style,2025-12-25,0.0,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,53855,49,1,48,0.0009,53806,7277,5552,0.11380000000000001,5018,1114,740,0.0138,0.1333,50,0.0009,0.9991,0.0,0.0009,2,0.0,"[97, 161]","[149, 98]"
2217,YFS - Redirect - YouSweep - Tesco (Sep25),"97,193","177,98",100 Tesco Via Your Freebie Style,2025-12-26,700.17,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,43969,18,1,17,0.0004,43951,7543,5675,0.15259999999999999,6774,1872,1304,0.0297,0.2298,75,0.0017000000000000001,0.9995999999999999,0.0,0.0004,4,0.0001,"[97, 193]","[177, 98]"
2233,YFS - Redirect - SB Digital - Spins Island (Batched),"103,169,171,179,194","94,233",100 Free Spins Via Your Freebie Style,2025-12-26,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",19418,14,0,14,0.0007000000000000001,19404,3691,2794,0.1589,1818,324,223,0.0115,0.07980000000000001,36,0.0019,0.9993000000000001,0.0,0.0007000000000000001,1,0.0001,"[103, 169, 171, 179, 194]","[94, 233]"
2239,YFS - Redirect - Clickwork7 - Custard (May25) (Batched),194 (clicked 10 days),147 - clicked custard,Get £2 Via Your Freebie Style,2025-12-26,0.0,"contact.FIRSTNAME | default : ""Hello"" }} £2 bonus waiting for you",15348,10,1,3,0.0007000000000000001,15338,3914,2840,0.2118,1926,298,204,0.013300000000000001,0.0718,20,0.0013,0.9993000000000001,0.0001,0.0002,4,0.0003,[],[]
2219,YFS - Redirect - FreeClub £50 B&M (Jul25),"YFS 1 week,YFS 2 weeks,193","182,157",50 B&M Via Your Freebie Style,2025-12-27,828.5,contact.FIRSTNAME | default : 'Hello'}} weekly £50 B&M Gift Card giveaway!,42862,23,4,19,0.0005,42839,10988,8285,0.2256,6115,2103,1507,0.0352,0.1819,73,0.0017000000000000001,0.9995,0.0001,0.0004,5,0.0001,[193],"[182, 157]"
